source_type,assigned_species,dest_path,source_path,original_primary_label
train_audio,smbani,data/train_upsampled_species/smbani/XC174703_seg0.ogg,data/train_audio_upsampled/smbani/XC174703_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC174703_seg1.ogg,data/train_audio_upsampled/smbani/XC174703_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat560172_seg0.ogg,data/train_audio_upsampled/smbani/iNat560172_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat560172_seg1.ogg,data/train_audio_upsampled/smbani/iNat560172_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1613532_seg0.ogg,data/train_audio_upsampled/smbani/iNat1613532_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1613532_seg1.ogg,data/train_audio_upsampled/smbani/iNat1613532_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC216151_seg0.ogg,data/train_audio_upsampled/smbani/XC216151_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC216151_seg1.ogg,data/train_audio_upsampled/smbani/XC216151_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1613531_seg0.ogg,data/train_audio_upsampled/smbani/iNat1613531_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1613531_seg1.ogg,data/train_audio_upsampled/smbani/iNat1613531_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat341098_seg0.ogg,data/train_audio_upsampled/smbani/iNat341098_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat341098_seg1.ogg,data/train_audio_upsampled/smbani/iNat341098_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC454604_seg0.ogg,data/train_audio_upsampled/smbani/XC454604_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC454604_seg1.ogg,data/train_audio_upsampled/smbani/XC454604_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1469886_seg0.ogg,data/train_audio_upsampled/smbani/iNat1469886_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1469886_seg1.ogg,data/train_audio_upsampled/smbani/iNat1469886_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat213641_seg0.ogg,data/train_audio_upsampled/smbani/iNat213641_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat213641_seg1.ogg,data/train_audio_upsampled/smbani/iNat213641_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1469894_seg0.ogg,data/train_audio_upsampled/smbani/iNat1469894_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1469894_seg1.ogg,data/train_audio_upsampled/smbani/iNat1469894_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC959180_seg0.ogg,data/train_audio_upsampled/smbani/XC959180_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC959180_seg1.ogg,data/train_audio_upsampled/smbani/XC959180_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC173700_seg0.ogg,data/train_audio_upsampled/smbani/XC173700_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC173700_seg1.ogg,data/train_audio_upsampled/smbani/XC173700_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1000631_seg0.ogg,data/train_audio_upsampled/smbani/iNat1000631_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1000631_seg1.ogg,data/train_audio_upsampled/smbani/iNat1000631_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat590879_seg0.ogg,data/train_audio_upsampled/smbani/iNat590879_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat590879_seg1.ogg,data/train_audio_upsampled/smbani/iNat590879_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC549957_seg0.ogg,data/train_audio_upsampled/smbani/XC549957_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC549957_seg1.ogg,data/train_audio_upsampled/smbani/XC549957_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC549959_seg0.ogg,data/train_audio_upsampled/smbani/XC549959_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC549959_seg1.ogg,data/train_audio_upsampled/smbani/XC549959_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC364817_seg0.ogg,data/train_audio_upsampled/smbani/XC364817_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC364817_seg1.ogg,data/train_audio_upsampled/smbani/XC364817_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC561811_seg0.ogg,data/train_audio_upsampled/smbani/XC561811_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC561811_seg1.ogg,data/train_audio_upsampled/smbani/XC561811_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC415739_seg0.ogg,data/train_audio_upsampled/smbani/XC415739_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC415739_seg1.ogg,data/train_audio_upsampled/smbani/XC415739_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC577959_seg0.ogg,data/train_audio_upsampled/smbani/XC577959_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC577959_seg1.ogg,data/train_audio_upsampled/smbani/XC577959_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC411279_seg0.ogg,data/train_audio_upsampled/smbani/XC411279_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC411279_seg1.ogg,data/train_audio_upsampled/smbani/XC411279_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC152624_seg0.ogg,data/train_audio_upsampled/smbani/XC152624_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC152624_seg1.ogg,data/train_audio_upsampled/smbani/XC152624_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC880566_seg0.ogg,data/train_audio_upsampled/smbani/XC880566_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC880566_seg1.ogg,data/train_audio_upsampled/smbani/XC880566_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat726347_seg0.ogg,data/train_audio_upsampled/smbani/iNat726347_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat726347_seg1.ogg,data/train_audio_upsampled/smbani/iNat726347_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat617538_seg0.ogg,data/train_audio_upsampled/smbani/iNat617538_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat617538_seg1.ogg,data/train_audio_upsampled/smbani/iNat617538_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat617542_seg0.ogg,data/train_audio_upsampled/smbani/iNat617542_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat617542_seg1.ogg,data/train_audio_upsampled/smbani/iNat617542_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC611404_seg0.ogg,data/train_audio_upsampled/smbani/XC611404_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC611404_seg1.ogg,data/train_audio_upsampled/smbani/XC611404_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC1041247_seg0.ogg,data/train_audio_upsampled/smbani/XC1041247_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC1041247_seg1.ogg,data/train_audio_upsampled/smbani/XC1041247_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1664198_seg0.ogg,data/train_audio_upsampled/smbani/iNat1664198_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1664198_seg1.ogg,data/train_audio_upsampled/smbani/iNat1664198_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC342582_seg0.ogg,data/train_audio_upsampled/smbani/XC342582_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC342582_seg1.ogg,data/train_audio_upsampled/smbani/XC342582_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC85028_seg0.ogg,data/train_audio_upsampled/smbani/XC85028_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC85028_seg1.ogg,data/train_audio_upsampled/smbani/XC85028_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat743608_seg0.ogg,data/train_audio_upsampled/smbani/iNat743608_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat743608_seg1.ogg,data/train_audio_upsampled/smbani/iNat743608_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC144626_seg0.ogg,data/train_audio_upsampled/smbani/XC144626_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC144626_seg1.ogg,data/train_audio_upsampled/smbani/XC144626_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat915724_seg0.ogg,data/train_audio_upsampled/smbani/iNat915724_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat915724_seg1.ogg,data/train_audio_upsampled/smbani/iNat915724_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1594767_seg0.ogg,data/train_audio_upsampled/smbani/iNat1594767_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1594767_seg1.ogg,data/train_audio_upsampled/smbani/iNat1594767_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat245608_seg0.ogg,data/train_audio_upsampled/smbani/iNat245608_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat245608_seg1.ogg,data/train_audio_upsampled/smbani/iNat245608_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC645167_seg0.ogg,data/train_audio_upsampled/smbani/XC645167_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC645167_seg1.ogg,data/train_audio_upsampled/smbani/XC645167_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC526652_seg0.ogg,data/train_audio_upsampled/smbani/XC526652_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC526652_seg1.ogg,data/train_audio_upsampled/smbani/XC526652_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC589991_seg0.ogg,data/train_audio_upsampled/smbani/XC589991_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC589991_seg1.ogg,data/train_audio_upsampled/smbani/XC589991_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1062029_seg0.ogg,data/train_audio_upsampled/smbani/iNat1062029_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1062029_seg1.ogg,data/train_audio_upsampled/smbani/iNat1062029_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC123195_seg0.ogg,data/train_audio_upsampled/smbani/XC123195_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC123195_seg1.ogg,data/train_audio_upsampled/smbani/XC123195_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC196393_seg0.ogg,data/train_audio_upsampled/smbani/XC196393_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC196393_seg1.ogg,data/train_audio_upsampled/smbani/XC196393_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC388079_seg0.ogg,data/train_audio_upsampled/smbani/XC388079_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC388079_seg1.ogg,data/train_audio_upsampled/smbani/XC388079_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1499763_seg0.ogg,data/train_audio_upsampled/smbani/iNat1499763_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1499763_seg1.ogg,data/train_audio_upsampled/smbani/iNat1499763_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC255040_seg0.ogg,data/train_audio_upsampled/smbani/XC255040_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC255040_seg1.ogg,data/train_audio_upsampled/smbani/XC255040_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC50492_seg0.ogg,data/train_audio_upsampled/smbani/XC50492_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC50492_seg1.ogg,data/train_audio_upsampled/smbani/XC50492_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC50491_seg0.ogg,data/train_audio_upsampled/smbani/XC50491_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC50491_seg1.ogg,data/train_audio_upsampled/smbani/XC50491_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1678613_seg0.ogg,data/train_audio_upsampled/smbani/iNat1678613_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1678613_seg1.ogg,data/train_audio_upsampled/smbani/iNat1678613_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC470820_seg0.ogg,data/train_audio_upsampled/smbani/XC470820_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC470820_seg1.ogg,data/train_audio_upsampled/smbani/XC470820_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat376878_seg0.ogg,data/train_audio_upsampled/smbani/iNat376878_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat376878_seg1.ogg,data/train_audio_upsampled/smbani/iNat376878_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC113859_seg0.ogg,data/train_audio_upsampled/smbani/XC113859_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC113859_seg1.ogg,data/train_audio_upsampled/smbani/XC113859_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat396431_seg0.ogg,data/train_audio_upsampled/smbani/iNat396431_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat396431_seg1.ogg,data/train_audio_upsampled/smbani/iNat396431_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC421673_seg0.ogg,data/train_audio_upsampled/smbani/XC421673_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC421673_seg1.ogg,data/train_audio_upsampled/smbani/XC421673_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC211852_seg0.ogg,data/train_audio_upsampled/smbani/XC211852_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC211852_seg1.ogg,data/train_audio_upsampled/smbani/XC211852_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC708654_seg0.ogg,data/train_audio_upsampled/smbani/XC708654_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC708654_seg1.ogg,data/train_audio_upsampled/smbani/XC708654_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1532332_seg0.ogg,data/train_audio_upsampled/smbani/iNat1532332_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1532332_seg1.ogg,data/train_audio_upsampled/smbani/iNat1532332_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC879301_seg0.ogg,data/train_audio_upsampled/smbani/XC879301_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC879301_seg1.ogg,data/train_audio_upsampled/smbani/XC879301_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC879292_seg0.ogg,data/train_audio_upsampled/smbani/XC879292_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC879292_seg1.ogg,data/train_audio_upsampled/smbani/XC879292_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC196528_seg0.ogg,data/train_audio_upsampled/smbani/XC196528_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC196528_seg1.ogg,data/train_audio_upsampled/smbani/XC196528_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC169843_seg0.ogg,data/train_audio_upsampled/smbani/XC169843_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC169843_seg1.ogg,data/train_audio_upsampled/smbani/XC169843_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC2245_seg0.ogg,data/train_audio_upsampled/smbani/XC2245_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC2245_seg1.ogg,data/train_audio_upsampled/smbani/XC2245_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC290372_seg0.ogg,data/train_audio_upsampled/smbani/XC290372_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC290372_seg1.ogg,data/train_audio_upsampled/smbani/XC290372_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat73775_seg0.ogg,data/train_audio_upsampled/smbani/iNat73775_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat73775_seg1.ogg,data/train_audio_upsampled/smbani/iNat73775_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC855927_seg0.ogg,data/train_audio_upsampled/smbani/XC855927_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC855927_seg1.ogg,data/train_audio_upsampled/smbani/XC855927_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC153893_seg0.ogg,data/train_audio_upsampled/smbani/XC153893_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC153893_seg1.ogg,data/train_audio_upsampled/smbani/XC153893_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC920696_seg0.ogg,data/train_audio_upsampled/smbani/XC920696_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC920696_seg1.ogg,data/train_audio_upsampled/smbani/XC920696_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC556061_seg0.ogg,data/train_audio_upsampled/smbani/XC556061_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC556061_seg1.ogg,data/train_audio_upsampled/smbani/XC556061_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC401625_seg0.ogg,data/train_audio_upsampled/smbani/XC401625_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC401625_seg1.ogg,data/train_audio_upsampled/smbani/XC401625_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC556066_seg0.ogg,data/train_audio_upsampled/smbani/XC556066_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC556066_seg1.ogg,data/train_audio_upsampled/smbani/XC556066_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC401624_seg0.ogg,data/train_audio_upsampled/smbani/XC401624_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC401624_seg1.ogg,data/train_audio_upsampled/smbani/XC401624_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC498195_seg0.ogg,data/train_audio_upsampled/smbani/XC498195_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC498195_seg1.ogg,data/train_audio_upsampled/smbani/XC498195_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC741876_seg0.ogg,data/train_audio_upsampled/smbani/XC741876_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC741876_seg1.ogg,data/train_audio_upsampled/smbani/XC741876_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC699663_seg0.ogg,data/train_audio_upsampled/smbani/XC699663_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC699663_seg1.ogg,data/train_audio_upsampled/smbani/XC699663_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC421477_seg0.ogg,data/train_audio_upsampled/smbani/XC421477_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC421477_seg1.ogg,data/train_audio_upsampled/smbani/XC421477_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC421476_seg0.ogg,data/train_audio_upsampled/smbani/XC421476_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC421476_seg1.ogg,data/train_audio_upsampled/smbani/XC421476_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC400252_seg0.ogg,data/train_audio_upsampled/smbani/XC400252_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC400252_seg1.ogg,data/train_audio_upsampled/smbani/XC400252_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC393399_seg0.ogg,data/train_audio_upsampled/smbani/XC393399_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC393399_seg1.ogg,data/train_audio_upsampled/smbani/XC393399_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC423506_seg0.ogg,data/train_audio_upsampled/smbani/XC423506_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC423506_seg1.ogg,data/train_audio_upsampled/smbani/XC423506_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC702058_seg0.ogg,data/train_audio_upsampled/smbani/XC702058_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC702058_seg1.ogg,data/train_audio_upsampled/smbani/XC702058_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC702057_seg0.ogg,data/train_audio_upsampled/smbani/XC702057_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC702057_seg1.ogg,data/train_audio_upsampled/smbani/XC702057_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC793189_seg0.ogg,data/train_audio_upsampled/smbani/XC793189_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC793189_seg1.ogg,data/train_audio_upsampled/smbani/XC793189_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC793130_seg0.ogg,data/train_audio_upsampled/smbani/XC793130_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC793130_seg1.ogg,data/train_audio_upsampled/smbani/XC793130_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC461360_seg0.ogg,data/train_audio_upsampled/smbani/XC461360_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC461360_seg1.ogg,data/train_audio_upsampled/smbani/XC461360_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1062211_seg0.ogg,data/train_audio_upsampled/smbani/iNat1062211_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1062211_seg1.ogg,data/train_audio_upsampled/smbani/iNat1062211_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1169086_seg0.ogg,data/train_audio_upsampled/smbani/iNat1169086_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat1169086_seg1.ogg,data/train_audio_upsampled/smbani/iNat1169086_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat256344_seg0.ogg,data/train_audio_upsampled/smbani/iNat256344_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat256344_seg1.ogg,data/train_audio_upsampled/smbani/iNat256344_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat387902_seg0.ogg,data/train_audio_upsampled/smbani/iNat387902_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat387902_seg1.ogg,data/train_audio_upsampled/smbani/iNat387902_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC441180_seg0.ogg,data/train_audio_upsampled/smbani/XC441180_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC441180_seg1.ogg,data/train_audio_upsampled/smbani/XC441180_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC114983_seg0.ogg,data/train_audio_upsampled/smbani/XC114983_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC114983_seg1.ogg,data/train_audio_upsampled/smbani/XC114983_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC646545_seg0.ogg,data/train_audio_upsampled/smbani/XC646545_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC646545_seg1.ogg,data/train_audio_upsampled/smbani/XC646545_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC589584_seg0.ogg,data/train_audio_upsampled/smbani/XC589584_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC589584_seg1.ogg,data/train_audio_upsampled/smbani/XC589584_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC557608_seg0.ogg,data/train_audio_upsampled/smbani/XC557608_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC557608_seg1.ogg,data/train_audio_upsampled/smbani/XC557608_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat602364_seg0.ogg,data/train_audio_upsampled/smbani/iNat602364_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat602364_seg1.ogg,data/train_audio_upsampled/smbani/iNat602364_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC697466_seg0.ogg,data/train_audio_upsampled/smbani/XC697466_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC697466_seg1.ogg,data/train_audio_upsampled/smbani/XC697466_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC1017658_seg0.ogg,data/train_audio_upsampled/smbani/XC1017658_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC1017658_seg1.ogg,data/train_audio_upsampled/smbani/XC1017658_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat193269_seg0.ogg,data/train_audio_upsampled/smbani/iNat193269_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat193269_seg1.ogg,data/train_audio_upsampled/smbani/iNat193269_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat193282_seg0.ogg,data/train_audio_upsampled/smbani/iNat193282_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/iNat193282_seg1.ogg,data/train_audio_upsampled/smbani/iNat193282_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC816873_seg0.ogg,data/train_audio_upsampled/smbani/XC816873_seg0.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC816873_seg1.ogg,data/train_audio_upsampled/smbani/XC816873_seg1.ogg,smbani
train_audio,smbani,data/train_upsampled_species/smbani/XC427264_seg0.ogg,data/train_audio_upsampled/smbani/XC427264_seg0.ogg,smbani
