primary_label,filename,source_file,segment_index,source_duration_sec,start_sec,was_secondary
rebscy1,rebscy1/XC471163_seg2.ogg,rebscy1/XC471163.ogg,2,14.184,6.369,False
rebscy1,rebscy1/iNat873346_seg0.ogg,rebscy1/iNat873346.ogg,0,28.656,22.759,False
rebscy1,rebscy1/iNat873346_seg1.ogg,rebscy1/iNat873346.ogg,1,28.656,8.534,False
rebscy1,rebscy1/iNat873346_seg2.ogg,rebscy1/iNat873346.ogg,2,28.656,7.561,False
rebscy1,rebscy1/XC858938_seg0.ogg,rebscy1/XC858938.ogg,0,30.0,9.245,False
rebscy1,rebscy1/XC858938_seg1.ogg,rebscy1/XC858938.ogg,1,30.0,1.402,False
rebscy1,rebscy1/XC858938_seg2.ogg,rebscy1/XC858938.ogg,2,30.0,4.713,False
rebscy1,rebscy1/XC405442_seg0.ogg,rebscy1/XC405442.ogg,0,7.0,0.0,False
rebscy1,rebscy1/XC405442_seg1.ogg,rebscy1/XC405442.ogg,1,7.0,1.0,False
rebscy1,rebscy1/XC405442_seg2.ogg,rebscy1/XC405442.ogg,2,7.0,2.0,False
rebscy1,rebscy1/iNat19503_seg0.ogg,rebscy1/iNat19503.ogg,0,7.07,0.0,False
rebscy1,rebscy1/iNat19503_seg1.ogg,rebscy1/iNat19503.ogg,1,7.07,1.0,False
rebscy1,rebscy1/iNat19503_seg2.ogg,rebscy1/iNat19503.ogg,2,7.07,2.0,False
rebscy1,rebscy1/iNat329217_seg0.ogg,rebscy1/iNat329217.ogg,0,7.07,0.0,False
rebscy1,rebscy1/iNat329217_seg1.ogg,rebscy1/iNat329217.ogg,1,7.07,1.0,False
rebscy1,rebscy1/iNat329217_seg2.ogg,rebscy1/iNat329217.ogg,2,7.07,2.0,False
rebscy1,rebscy1/XC963591_seg0.ogg,rebscy1/XC963591.ogg,0,9.12,0.647,False
rebscy1,rebscy1/XC963591_seg1.ogg,rebscy1/XC963591.ogg,1,9.12,1.929,False
rebscy1,rebscy1/XC963591_seg2.ogg,rebscy1/XC963591.ogg,2,9.12,0.379,False
rebscy1,rebscy1/XC314164_seg0.ogg,brcmar1/XC314164.ogg,0,30.0,10.943,True
rebscy1,rebscy1/XC314164_seg1.ogg,brcmar1/XC314164.ogg,1,30.0,12.754,True
rebscy1,rebscy1/XC314164_seg2.ogg,brcmar1/XC314164.ogg,2,30.0,16.812,True
rebscy1,rebscy1/XC444934_seg0.ogg,plasla1/XC444934.ogg,0,30.0,24.507,True
rebscy1,rebscy1/XC444934_seg1.ogg,plasla1/XC444934.ogg,1,30.0,8.638,True
rebscy1,rebscy1/XC444934_seg2.ogg,plasla1/XC444934.ogg,2,30.0,17.989,True
rebscy1,rebscy1/XC2634_seg0.ogg,recfin1/XC2634.ogg,0,30.0,3.052,True
rebscy1,rebscy1/XC2634_seg1.ogg,recfin1/XC2634.ogg,1,30.0,24.585,True
rebscy1,rebscy1/XC2634_seg2.ogg,recfin1/XC2634.ogg,2,30.0,15.559,True
rebscy1,rebscy1/XC2734_seg0.ogg,wesfie1/XC2734.ogg,0,30.0,17.291,True
rebscy1,rebscy1/XC2734_seg1.ogg,wesfie1/XC2734.ogg,1,30.0,21.931,True
rebscy1,rebscy1/XC2734_seg2.ogg,wesfie1/XC2734.ogg,2,30.0,15.878,True
sobcac1,sobcac1/iNat304051_seg0.ogg,sobcac1/iNat304051.ogg,0,17.816,1.125,False
sobcac1,sobcac1/iNat304051_seg1.ogg,sobcac1/iNat304051.ogg,1,17.816,0.314,False
sobcac1,sobcac1/iNat304051_seg2.ogg,sobcac1/iNat304051.ogg,2,17.816,9.594,False
sobcac1,sobcac1/iNat541335_seg0.ogg,sobcac1/iNat541335.ogg,0,30.0,20.543,False
sobcac1,sobcac1/iNat541335_seg1.ogg,sobcac1/iNat541335.ogg,1,30.0,2.546,False
sobcac1,sobcac1/iNat541335_seg2.ogg,sobcac1/iNat541335.ogg,2,30.0,0.552,False
sobcac1,sobcac1/iNat1632006_seg0.ogg,sobcac1/iNat1632006.ogg,0,30.0,17.83,False
sobcac1,sobcac1/iNat1632006_seg1.ogg,sobcac1/iNat1632006.ogg,1,30.0,20.62,False
sobcac1,sobcac1/iNat1632006_seg2.ogg,sobcac1/iNat1632006.ogg,2,30.0,12.315,False
sobcac1,sobcac1/XC195689_seg0.ogg,sobcac1/XC195689.ogg,0,30.0,15.799,False
sobcac1,sobcac1/XC195689_seg1.ogg,sobcac1/XC195689.ogg,1,30.0,1.043,False
sobcac1,sobcac1/XC195689_seg2.ogg,sobcac1/XC195689.ogg,2,30.0,6.871,False
sobcac1,sobcac1/XC195688_seg0.ogg,sobcac1/XC195688.ogg,0,30.0,24.435,False
sobcac1,sobcac1/XC195688_seg1.ogg,sobcac1/XC195688.ogg,1,30.0,1.694,False
sobcac1,sobcac1/XC195688_seg2.ogg,sobcac1/XC195688.ogg,2,30.0,10.696,False
sobcac1,sobcac1/XC195687_seg0.ogg,sobcac1/XC195687.ogg,0,4.153,0.0,False
sobcac1,sobcac1/XC195687_seg1.ogg,sobcac1/XC195687.ogg,1,4.153,1.0,False
sobcac1,sobcac1/XC195687_seg2.ogg,sobcac1/XC195687.ogg,2,4.153,2.0,False
sobcac1,sobcac1/XC195686_seg0.ogg,sobcac1/XC195686.ogg,0,30.0,15.093,False
sobcac1,sobcac1/XC195686_seg1.ogg,sobcac1/XC195686.ogg,1,30.0,20.946,False
sobcac1,sobcac1/XC195686_seg2.ogg,sobcac1/XC195686.ogg,2,30.0,5.407,False
sobcac1,sobcac1/XC195685_seg0.ogg,sobcac1/XC195685.ogg,0,30.0,19.292,False
sobcac1,sobcac1/XC195685_seg1.ogg,sobcac1/XC195685.ogg,1,30.0,11.821,False
sobcac1,sobcac1/XC195685_seg2.ogg,sobcac1/XC195685.ogg,2,30.0,17.504,False
sobcac1,sobcac1/XC195684_seg0.ogg,sobcac1/XC195684.ogg,0,30.0,3.635,False
sobcac1,sobcac1/XC195684_seg1.ogg,sobcac1/XC195684.ogg,1,30.0,19.358,False
sobcac1,sobcac1/XC195684_seg2.ogg,sobcac1/XC195684.ogg,2,30.0,14.044,False
sobcac1,sobcac1/XC134124_seg0.ogg,sobcac1/XC134124.ogg,0,30.0,22.332,False
sobcac1,sobcac1/XC134124_seg1.ogg,sobcac1/XC134124.ogg,1,30.0,14.598,False
sobcac1,sobcac1/XC134124_seg2.ogg,sobcac1/XC134124.ogg,2,30.0,11.202,False
sobcac1,sobcac1/iNat206075_seg0.ogg,sobcac1/iNat206075.ogg,0,19.85,7.587,False
sobcac1,sobcac1/iNat206075_seg1.ogg,sobcac1/iNat206075.ogg,1,19.85,12.435,False
sobcac1,sobcac1/iNat206075_seg2.ogg,sobcac1/iNat206075.ogg,2,19.85,3.016,False
sobcac1,sobcac1/iNat841741_seg0.ogg,sobcac1/iNat841741.ogg,0,30.0,14.184,False
sobcac1,sobcac1/iNat841741_seg1.ogg,sobcac1/iNat841741.ogg,1,30.0,3.771,False
sobcac1,sobcac1/iNat841741_seg2.ogg,sobcac1/iNat841741.ogg,2,30.0,9.241,False
sobcac1,sobcac1/iNat906880_seg0.ogg,sobcac1/iNat906880.ogg,0,7.031,0.0,False
sobcac1,sobcac1/iNat906880_seg1.ogg,sobcac1/iNat906880.ogg,1,7.031,1.0,False
sobcac1,sobcac1/iNat906880_seg2.ogg,sobcac1/iNat906880.ogg,2,7.031,2.0,False
sobcac1,sobcac1/iNat556994_seg0.ogg,sobcac1/iNat556994.ogg,0,9.497,3.826,False
sobcac1,sobcac1/iNat556994_seg1.ogg,sobcac1/iNat556994.ogg,1,9.497,2.71,False
sobcac1,sobcac1/iNat556994_seg2.ogg,sobcac1/iNat556994.ogg,2,9.497,1.688,False
sobcac1,sobcac1/iNat1635554_seg0.ogg,sobcac1/iNat1635554.ogg,0,10.632,0.289,False
sobcac1,sobcac1/iNat1635554_seg1.ogg,sobcac1/iNat1635554.ogg,1,10.632,2.325,False
sobcac1,sobcac1/iNat1635554_seg2.ogg,sobcac1/iNat1635554.ogg,2,10.632,2.317,False
sobcac1,sobcac1/iNat618779_seg0.ogg,sobcac1/iNat618779.ogg,0,6.159,0.0,False
sobcac1,sobcac1/iNat618779_seg1.ogg,sobcac1/iNat618779.ogg,1,6.159,1.0,False
sobcac1,sobcac1/iNat618779_seg2.ogg,sobcac1/iNat618779.ogg,2,6.159,2.0,False
sobcac1,sobcac1/iNat618780_seg0.ogg,sobcac1/iNat618780.ogg,0,28.028,1.045,False
sobcac1,sobcac1/iNat618780_seg1.ogg,sobcac1/iNat618780.ogg,1,28.028,1.864,False
sobcac1,sobcac1/iNat618780_seg2.ogg,sobcac1/iNat618780.ogg,2,28.028,6.947,False
sobcac1,sobcac1/iNat1684939_seg0.ogg,sobcac1/iNat1684939.ogg,0,10.136,4.175,False
sobcac1,sobcac1/iNat1684939_seg1.ogg,sobcac1/iNat1684939.ogg,1,10.136,0.632,False
sobcac1,sobcac1/iNat1684939_seg2.ogg,sobcac1/iNat1684939.ogg,2,10.136,2.451,False
sobcac1,sobcac1/iNat889935_seg0.ogg,sobcac1/iNat889935.ogg,0,30.0,15.244,False
sobcac1,sobcac1/iNat889935_seg1.ogg,sobcac1/iNat889935.ogg,1,30.0,7.427,False
sobcac1,sobcac1/iNat889935_seg2.ogg,sobcac1/iNat889935.ogg,2,30.0,2.164,False
sobcac1,sobcac1/iNat1197550_seg0.ogg,sobcac1/iNat1197550.ogg,0,11.806,4.391,False
sobcac1,sobcac1/iNat1197550_seg1.ogg,sobcac1/iNat1197550.ogg,1,11.806,3.642,False
sobcac1,sobcac1/iNat1197550_seg2.ogg,sobcac1/iNat1197550.ogg,2,11.806,5.54,False
sobcac1,sobcac1/iNat1231413_seg0.ogg,sobcac1/iNat1231413.ogg,0,30.0,14.187,False
sobcac1,sobcac1/iNat1231413_seg1.ogg,sobcac1/iNat1231413.ogg,1,30.0,22.34,False
sobcac1,sobcac1/iNat1231413_seg2.ogg,sobcac1/iNat1231413.ogg,2,30.0,9.734,False
sobcac1,sobcac1/iNat1565923_seg0.ogg,sobcac1/iNat1565923.ogg,0,11.642,1.907,False
sobcac1,sobcac1/iNat1565923_seg1.ogg,sobcac1/iNat1565923.ogg,1,11.642,1.26,False
sobcac1,sobcac1/iNat1565923_seg2.ogg,sobcac1/iNat1565923.ogg,2,11.642,1.976,False
sobcac1,sobcac1/iNat789232_seg0.ogg,sobcac1/iNat789232.ogg,0,5.355,0.0,False
sobcac1,sobcac1/iNat789232_seg1.ogg,sobcac1/iNat789232.ogg,1,5.355,1.0,False
sobcac1,sobcac1/iNat789232_seg2.ogg,sobcac1/iNat789232.ogg,2,5.355,2.0,False
sobcac1,sobcac1/iNat915439_seg0.ogg,sobcac1/iNat915439.ogg,0,16.352,10.988,False
sobcac1,sobcac1/iNat915439_seg1.ogg,sobcac1/iNat915439.ogg,1,16.352,3.973,False
sobcac1,sobcac1/iNat915439_seg2.ogg,sobcac1/iNat915439.ogg,2,16.352,7.871,False
sobcac1,sobcac1/XC50698_seg0.ogg,sobcac1/XC50698.ogg,0,26.985,1.848,False
sobcac1,sobcac1/XC50698_seg1.ogg,sobcac1/XC50698.ogg,1,26.985,6.732,False
sobcac1,sobcac1/XC50698_seg2.ogg,sobcac1/XC50698.ogg,2,26.985,16.252,False
sobcac1,sobcac1/iNat1387094_seg0.ogg,sobcac1/iNat1387094.ogg,0,0.096,0.0,False
sobcac1,sobcac1/iNat1387094_seg1.ogg,sobcac1/iNat1387094.ogg,1,0.096,1.0,False
sobcac1,sobcac1/iNat1387094_seg2.ogg,sobcac1/iNat1387094.ogg,2,0.096,2.0,False
sobcac1,sobcac1/iNat1387095_seg0.ogg,sobcac1/iNat1387095.ogg,0,22.639,5.558,False
sobcac1,sobcac1/iNat1387095_seg1.ogg,sobcac1/iNat1387095.ogg,1,22.639,17.093,False
sobcac1,sobcac1/iNat1387095_seg2.ogg,sobcac1/iNat1387095.ogg,2,22.639,17.197,False
sobcac1,sobcac1/iNat1387096_seg0.ogg,sobcac1/iNat1387096.ogg,0,30.0,6.999,False
sobcac1,sobcac1/iNat1387096_seg1.ogg,sobcac1/iNat1387096.ogg,1,30.0,23.808,False
sobcac1,sobcac1/iNat1387096_seg2.ogg,sobcac1/iNat1387096.ogg,2,30.0,13.798,False
sobcac1,sobcac1/iNat283240_seg0.ogg,sobcac1/iNat283240.ogg,0,3.161,0.0,False
sobcac1,sobcac1/iNat283240_seg1.ogg,sobcac1/iNat283240.ogg,1,3.161,1.0,False
sobcac1,sobcac1/iNat283240_seg2.ogg,sobcac1/iNat283240.ogg,2,3.161,2.0,False
sobcac1,sobcac1/XC463862_seg0.ogg,sobcac1/XC463862.ogg,0,30.0,2.934,False
sobcac1,sobcac1/XC463862_seg1.ogg,sobcac1/XC463862.ogg,1,30.0,0.793,False
sobcac1,sobcac1/XC463862_seg2.ogg,sobcac1/XC463862.ogg,2,30.0,13.576,False
sobcac1,sobcac1/iNat251871_seg0.ogg,sobcac1/iNat251871.ogg,0,15.047,3.211,False
sobcac1,sobcac1/iNat251871_seg1.ogg,sobcac1/iNat251871.ogg,1,15.047,1.094,False
sobcac1,sobcac1/iNat251871_seg2.ogg,sobcac1/iNat251871.ogg,2,15.047,2.949,False
sobcac1,sobcac1/iNat1144796_seg0.ogg,sobcac1/iNat1144796.ogg,0,30.0,17.531,False
sobcac1,sobcac1/iNat1144796_seg1.ogg,sobcac1/iNat1144796.ogg,1,30.0,19.744,False
sobcac1,sobcac1/iNat1144796_seg2.ogg,sobcac1/iNat1144796.ogg,2,30.0,23.227,False
sobcac1,sobcac1/iNat1044551_seg0.ogg,sobcac1/iNat1044551.ogg,0,19.2,1.531,False
sobcac1,sobcac1/iNat1044551_seg1.ogg,sobcac1/iNat1044551.ogg,1,19.2,6.358,False
sobcac1,sobcac1/iNat1044551_seg2.ogg,sobcac1/iNat1044551.ogg,2,19.2,7.818,False
sobcac1,sobcac1/iNat1044552_seg0.ogg,sobcac1/iNat1044552.ogg,0,30.0,11.973,False
sobcac1,sobcac1/iNat1044552_seg1.ogg,sobcac1/iNat1044552.ogg,1,30.0,10.271,False
sobcac1,sobcac1/iNat1044552_seg2.ogg,sobcac1/iNat1044552.ogg,2,30.0,5.707,False
sobcac1,sobcac1/iNat1144795_seg0.ogg,sobcac1/iNat1144795.ogg,0,30.0,24.393,False
sobcac1,sobcac1/iNat1144795_seg1.ogg,sobcac1/iNat1144795.ogg,1,30.0,18.991,False
sobcac1,sobcac1/iNat1144795_seg2.ogg,sobcac1/iNat1144795.ogg,2,30.0,3.218,False
sobcac1,sobcac1/iNat1158725_seg0.ogg,sobcac1/iNat1158725.ogg,0,17.4,0.097,False
sobcac1,sobcac1/iNat1158725_seg1.ogg,sobcac1/iNat1158725.ogg,1,17.4,1.93,False
sobcac1,sobcac1/iNat1158725_seg2.ogg,sobcac1/iNat1158725.ogg,2,17.4,10.226,False
sobcac1,sobcac1/iNat143030_seg0.ogg,sobcac1/iNat143030.ogg,0,18.547,3.26,False
sobcac1,sobcac1/iNat143030_seg1.ogg,sobcac1/iNat143030.ogg,1,18.547,3.008,False
sobcac1,sobcac1/iNat143030_seg2.ogg,sobcac1/iNat143030.ogg,2,18.547,7.019,False
sobcac1,sobcac1/iNat714867_seg0.ogg,sobcac1/iNat714867.ogg,0,30.0,15.784,False
sobcac1,sobcac1/iNat714867_seg1.ogg,sobcac1/iNat714867.ogg,1,30.0,5.983,False
sobcac1,sobcac1/iNat714867_seg2.ogg,sobcac1/iNat714867.ogg,2,30.0,16.535,False
sobcac1,sobcac1/iNat353000_seg0.ogg,sobcac1/iNat353000.ogg,0,5.334,0.0,False
sobcac1,sobcac1/iNat353000_seg1.ogg,sobcac1/iNat353000.ogg,1,5.334,1.0,False
sobcac1,sobcac1/iNat353000_seg2.ogg,sobcac1/iNat353000.ogg,2,5.334,2.0,False
sobcac1,sobcac1/XC881544_seg0.ogg,sobcac1/XC881544.ogg,0,30.0,9.665,False
sobcac1,sobcac1/XC881544_seg1.ogg,sobcac1/XC881544.ogg,1,30.0,19.213,False
sobcac1,sobcac1/XC881544_seg2.ogg,sobcac1/XC881544.ogg,2,30.0,8.11,False
sobcac1,sobcac1/iNat693429_seg0.ogg,sobcac1/iNat693429.ogg,0,30.0,15.265,False
sobcac1,sobcac1/iNat693429_seg1.ogg,sobcac1/iNat693429.ogg,1,30.0,17.843,False
sobcac1,sobcac1/iNat693429_seg2.ogg,sobcac1/iNat693429.ogg,2,30.0,3.839,False
sobcac1,sobcac1/iNat634698_seg0.ogg,sobcac1/iNat634698.ogg,0,3.866,0.0,False
sobcac1,sobcac1/iNat634698_seg1.ogg,sobcac1/iNat634698.ogg,1,3.866,1.0,False
sobcac1,sobcac1/iNat634698_seg2.ogg,sobcac1/iNat634698.ogg,2,3.866,2.0,False
sobcac1,sobcac1/iNat634777_seg0.ogg,sobcac1/iNat634777.ogg,0,30.0,0.404,False
sobcac1,sobcac1/iNat634777_seg1.ogg,sobcac1/iNat634777.ogg,1,30.0,0.144,False
sobcac1,sobcac1/iNat634777_seg2.ogg,sobcac1/iNat634777.ogg,2,30.0,19.455,False
sobcac1,sobcac1/iNat584384_seg0.ogg,sobcac1/iNat584384.ogg,0,12.094,1.739,False
sobcac1,sobcac1/iNat584384_seg1.ogg,sobcac1/iNat584384.ogg,1,12.094,5.924,False
sobcac1,sobcac1/iNat584384_seg2.ogg,sobcac1/iNat584384.ogg,2,12.094,6.505,False
sobcac1,sobcac1/iNat818153_seg0.ogg,sobcac1/iNat818153.ogg,0,10.263,4.889,False
sobcac1,sobcac1/iNat818153_seg1.ogg,sobcac1/iNat818153.ogg,1,10.263,2.257,False
sobcac1,sobcac1/iNat818153_seg2.ogg,sobcac1/iNat818153.ogg,2,10.263,1.596,False
sobcac1,sobcac1/XC246165_seg0.ogg,sobcac1/XC246165.ogg,0,10.998,0.241,False
sobcac1,sobcac1/XC246165_seg1.ogg,sobcac1/XC246165.ogg,1,10.998,2.997,False
sobcac1,sobcac1/XC246165_seg2.ogg,sobcac1/XC246165.ogg,2,10.998,0.917,False
sobcac1,sobcac1/iNat1432132_seg0.ogg,sobcac1/iNat1432132.ogg,0,0.024,0.0,False
sobcac1,sobcac1/iNat1432132_seg1.ogg,sobcac1/iNat1432132.ogg,1,0.024,1.0,False
sobcac1,sobcac1/iNat1432132_seg2.ogg,sobcac1/iNat1432132.ogg,2,0.024,2.0,False
sobcac1,sobcac1/XC686349_seg0.ogg,sobcac1/XC686349.ogg,0,10.893,0.252,False
sobcac1,sobcac1/XC686349_seg1.ogg,sobcac1/XC686349.ogg,1,10.893,0.944,False
sobcac1,sobcac1/XC686349_seg2.ogg,sobcac1/XC686349.ogg,2,10.893,1.853,False
sobcac1,sobcac1/XC686348_seg0.ogg,sobcac1/XC686348.ogg,0,5.746,0.0,False
sobcac1,sobcac1/XC686348_seg1.ogg,sobcac1/XC686348.ogg,1,5.746,1.0,False
sobcac1,sobcac1/XC686348_seg2.ogg,sobcac1/XC686348.ogg,2,5.746,2.0,False
sobcac1,sobcac1/XC686347_seg0.ogg,sobcac1/XC686347.ogg,0,26.017,15.42,False
sobcac1,sobcac1/XC686347_seg1.ogg,sobcac1/XC686347.ogg,1,26.017,12.736,False
sobcac1,sobcac1/XC686347_seg2.ogg,sobcac1/XC686347.ogg,2,26.017,20.016,False
sobcac1,sobcac1/iNat586259_seg0.ogg,sobcac1/iNat586259.ogg,0,6.164,0.0,False
sobcac1,sobcac1/iNat586259_seg1.ogg,sobcac1/iNat586259.ogg,1,6.164,1.0,False
sobcac1,sobcac1/iNat586259_seg2.ogg,sobcac1/iNat586259.ogg,2,6.164,2.0,False
sobcac1,sobcac1/iNat692798_seg0.ogg,sobcac1/iNat692798.ogg,0,30.0,5.063,False
sobcac1,sobcac1/iNat692798_seg1.ogg,sobcac1/iNat692798.ogg,1,30.0,12.587,False
sobcac1,sobcac1/iNat692798_seg2.ogg,sobcac1/iNat692798.ogg,2,30.0,8.923,False
sobcac1,sobcac1/iNat692775_seg0.ogg,sobcac1/iNat692775.ogg,0,30.0,24.274,False
sobcac1,sobcac1/iNat692775_seg1.ogg,sobcac1/iNat692775.ogg,1,30.0,12.138,False
sobcac1,sobcac1/iNat692775_seg2.ogg,sobcac1/iNat692775.ogg,2,30.0,13.248,False
sobcac1,sobcac1/iNat692778_seg0.ogg,sobcac1/iNat692778.ogg,0,26.773,18.357,False
sobcac1,sobcac1/iNat692778_seg1.ogg,sobcac1/iNat692778.ogg,1,26.773,16.866,False
sobcac1,sobcac1/iNat692778_seg2.ogg,sobcac1/iNat692778.ogg,2,26.773,21.252,False
sobcac1,sobcac1/iNat1136472_seg0.ogg,sobcac1/iNat1136472.ogg,0,12.487,1.102,False
sobcac1,sobcac1/iNat1136472_seg1.ogg,sobcac1/iNat1136472.ogg,1,12.487,1.422,False
sobcac1,sobcac1/iNat1136472_seg2.ogg,sobcac1/iNat1136472.ogg,2,12.487,6.397,False
sobcac1,sobcac1/XC407050_seg0.ogg,sobcac1/XC407050.ogg,0,2.403,0.0,False
sobcac1,sobcac1/XC407050_seg1.ogg,sobcac1/XC407050.ogg,1,2.403,1.0,False
sobcac1,sobcac1/XC407050_seg2.ogg,sobcac1/XC407050.ogg,2,2.403,2.0,False
sobcac1,sobcac1/XC407049_seg0.ogg,sobcac1/XC407049.ogg,0,4.519,0.0,False
sobcac1,sobcac1/XC407049_seg1.ogg,sobcac1/XC407049.ogg,1,4.519,1.0,False
sobcac1,sobcac1/XC407049_seg2.ogg,sobcac1/XC407049.ogg,2,4.519,2.0,False
sobcac1,sobcac1/XC454152_seg0.ogg,sobcac1/XC454152.ogg,0,30.0,14.106,False
sobcac1,sobcac1/XC454152_seg1.ogg,sobcac1/XC454152.ogg,1,30.0,0.739,False
sobcac1,sobcac1/XC454152_seg2.ogg,sobcac1/XC454152.ogg,2,30.0,15.218,False
sobcac1,sobcac1/XC438941_seg0.ogg,sobcac1/XC438941.ogg,0,20.34,15.235,False
sobcac1,sobcac1/XC438941_seg1.ogg,sobcac1/XC438941.ogg,1,20.34,8.314,False
sobcac1,sobcac1/XC438941_seg2.ogg,sobcac1/XC438941.ogg,2,20.34,4.519,False
sobcac1,sobcac1/XC947286_seg0.ogg,sobcac1/XC947286.ogg,0,30.0,12.5,False
sobcac1,sobcac1/XC947286_seg1.ogg,sobcac1/XC947286.ogg,1,30.0,15.773,False
sobcac1,sobcac1/XC947286_seg2.ogg,sobcac1/XC947286.ogg,2,30.0,11.668,False
sobcac1,sobcac1/XC452132_seg0.ogg,sobcac1/XC452132.ogg,0,30.0,2.482,False
sobcac1,sobcac1/XC452132_seg1.ogg,sobcac1/XC452132.ogg,1,30.0,17.31,False
sobcac1,sobcac1/XC452132_seg2.ogg,sobcac1/XC452132.ogg,2,30.0,9.904,False
sobcac1,sobcac1/iNat1200819_seg0.ogg,sobcac1/iNat1200819.ogg,0,8.522,0.367,False
sobcac1,sobcac1/iNat1200819_seg1.ogg,sobcac1/iNat1200819.ogg,1,8.522,1.984,False
sobcac1,sobcac1/iNat1200819_seg2.ogg,sobcac1/iNat1200819.ogg,2,8.522,2.325,False
sobcac1,sobcac1/XC542221_seg0.ogg,sobcac1/XC542221.ogg,0,20.82,13.862,False
sobcac1,sobcac1/XC542221_seg1.ogg,sobcac1/XC542221.ogg,1,20.82,10.38,False
sobcac1,sobcac1/XC542221_seg2.ogg,sobcac1/XC542221.ogg,2,20.82,14.257,False
sobcac1,sobcac1/XC368219_seg0.ogg,sobcac1/XC368219.ogg,0,30.0,20.987,False
sobcac1,sobcac1/XC368219_seg1.ogg,sobcac1/XC368219.ogg,1,30.0,10.094,False
sobcac1,sobcac1/XC368219_seg2.ogg,sobcac1/XC368219.ogg,2,30.0,13.185,False
sobcac1,sobcac1/XC993767_seg0.ogg,sobcac1/XC993767.ogg,0,30.0,24.63,False
sobcac1,sobcac1/XC993767_seg1.ogg,sobcac1/XC993767.ogg,1,30.0,4.347,False
sobcac1,sobcac1/XC993767_seg2.ogg,sobcac1/XC993767.ogg,2,30.0,16.223,False
sobcac1,sobcac1/XC993753_seg0.ogg,sobcac1/XC993753.ogg,0,15.4,0.707,False
sobcac1,sobcac1/XC993753_seg1.ogg,sobcac1/XC993753.ogg,1,15.4,4.406,False
sobcac1,sobcac1/XC993753_seg2.ogg,sobcac1/XC993753.ogg,2,15.4,9.853,False
sobcac1,sobcac1/XC438903_seg0.ogg,sobcac1/XC438903.ogg,0,30.0,9.68,False
sobcac1,sobcac1/XC438903_seg1.ogg,sobcac1/XC438903.ogg,1,30.0,0.344,False
sobcac1,sobcac1/XC438903_seg2.ogg,sobcac1/XC438903.ogg,2,30.0,19.376,False
sobcac1,sobcac1/XC438902_seg0.ogg,sobcac1/XC438902.ogg,0,30.0,22.468,False
sobcac1,sobcac1/XC438902_seg1.ogg,sobcac1/XC438902.ogg,1,30.0,21.338,False
sobcac1,sobcac1/XC438902_seg2.ogg,sobcac1/XC438902.ogg,2,30.0,12.605,False
sobcac1,sobcac1/iNat730759_seg0.ogg,sobcac1/iNat730759.ogg,0,7.862,0.0,False
sobcac1,sobcac1/iNat730759_seg1.ogg,sobcac1/iNat730759.ogg,1,7.862,1.0,False
sobcac1,sobcac1/iNat730759_seg2.ogg,sobcac1/iNat730759.ogg,2,7.862,2.0,False
sobcac1,sobcac1/XC687721_seg0.ogg,sobcac1/XC687721.ogg,0,30.0,22.702,False
sobcac1,sobcac1/XC687721_seg1.ogg,sobcac1/XC687721.ogg,1,30.0,1.582,False
sobcac1,sobcac1/XC687721_seg2.ogg,sobcac1/XC687721.ogg,2,30.0,22.672,False
sobcac1,sobcac1/iNat1309743_seg0.ogg,sobcac1/iNat1309743.ogg,0,19.319,6.964,False
sobcac1,sobcac1/iNat1309743_seg1.ogg,sobcac1/iNat1309743.ogg,1,19.319,0.672,False
sobcac1,sobcac1/iNat1309743_seg2.ogg,sobcac1/iNat1309743.ogg,2,19.319,10.409,False
sobcac1,sobcac1/iNat729630_seg0.ogg,sobcac1/iNat729630.ogg,0,2.977,0.0,False
sobcac1,sobcac1/iNat729630_seg1.ogg,sobcac1/iNat729630.ogg,1,2.977,1.0,False
sobcac1,sobcac1/iNat729630_seg2.ogg,sobcac1/iNat729630.ogg,2,2.977,2.0,False
sobcac1,sobcac1/XC831182_seg0.ogg,sobcac1/XC831182.ogg,0,30.0,4.086,False
sobcac1,sobcac1/XC831182_seg1.ogg,sobcac1/XC831182.ogg,1,30.0,4.296,False
sobcac1,sobcac1/XC831182_seg2.ogg,sobcac1/XC831182.ogg,2,30.0,16.8,False
sobcac1,sobcac1/XC415202_seg0.ogg,sobcac1/XC415202.ogg,0,13.349,3.151,False
sobcac1,sobcac1/XC415202_seg1.ogg,sobcac1/XC415202.ogg,1,13.349,4.204,False
sobcac1,sobcac1/XC415202_seg2.ogg,sobcac1/XC415202.ogg,2,13.349,0.194,False
sobcac1,sobcac1/XC440825_seg0.ogg,sobcac1/XC440825.ogg,0,30.0,13.648,False
sobcac1,sobcac1/XC440825_seg1.ogg,sobcac1/XC440825.ogg,1,30.0,1.877,False
sobcac1,sobcac1/XC440825_seg2.ogg,sobcac1/XC440825.ogg,2,30.0,11.24,False
sobcac1,sobcac1/XC589404_seg0.ogg,sobcac1/XC589404.ogg,0,30.0,3.354,False
sobcac1,sobcac1/XC589404_seg1.ogg,sobcac1/XC589404.ogg,1,30.0,15.782,False
sobcac1,sobcac1/XC589404_seg2.ogg,sobcac1/XC589404.ogg,2,30.0,2.522,False
sobcac1,sobcac1/XC437684_seg0.ogg,sobcac1/XC437684.ogg,0,17.345,7.545,False
sobcac1,sobcac1/XC437684_seg1.ogg,sobcac1/XC437684.ogg,1,17.345,9.706,False
