filename,start,end,primary_label,start_sec,end_sec,chunk_id,fold
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:40,00:00:45,517063;litnig1,40,45,BC2026_Train_0029_S22_20211211_023000_45,1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:45,00:00:50,litnig1,45,50,BC2026_Train_0029_S22_20211211_023000_50,1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:50,00:00:55,517063;litnig1;undtin1,50,55,BC2026_Train_0029_S22_20211211_023000_55,1
BC2026_Train_0029_S22_20211211_023000.ogg,00:00:55,00:01:00,517063;litnig1,55,60,BC2026_Train_0029_S22_20211211_023000_60,1
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:00,00:00:05,22973,0,5,BC2026_Train_0021_S22_20211106_023000_5,0
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:05,00:00:10,22973,5,10,BC2026_Train_0021_S22_20211106_023000_10,0
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:10,00:00:15,22973;517063,10,15,BC2026_Train_0021_S22_20211106_023000_15,0
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:15,00:00:20,22973,15,20,BC2026_Train_0021_S22_20211106_023000_20,0
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:20,00:00:25,22973,20,25,BC2026_Train_0021_S22_20211106_023000_25,0
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:25,00:00:30,22973,25,30,BC2026_Train_0021_S22_20211106_023000_30,0
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:30,00:00:35,22973;517063,30,35,BC2026_Train_0021_S22_20211106_023000_35,0
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:35,00:00:40,22973;517063,35,40,BC2026_Train_0021_S22_20211106_023000_40,0
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:40,00:00:45,22973;517063,40,45,BC2026_Train_0021_S22_20211106_023000_45,0
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:45,00:00:50,22973;517063,45,50,BC2026_Train_0021_S22_20211106_023000_50,0
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:50,00:00:55,22973,50,55,BC2026_Train_0021_S22_20211106_023000_55,0
BC2026_Train_0021_S22_20211106_023000.ogg,00:00:55,00:01:00,22973;517063,55,60,BC2026_Train_0021_S22_20211106_023000_60,0
BC2026_Train_0008_S09_20250831_000000.ogg,00:00:10,00:00:15,516975,10,15,BC2026_Train_0008_S09_20250831_000000_15,0
BC2026_Train_0008_S09_20250831_000000.ogg,00:00:15,00:00:20,516975,15,20,BC2026_Train_0008_S09_20250831_000000_20,0
BC2026_Train_0008_S09_20250831_000000.ogg,00:00:20,00:00:25,516975,20,25,BC2026_Train_0008_S09_20250831_000000_25,0
BC2026_Train_0008_S09_20250831_000000.ogg,00:00:40,00:00:45,516975,40,45,BC2026_Train_0008_S09_20250831_000000_45,0
BC2026_Train_0008_S09_20250831_000000.ogg,00:00:45,00:00:50,516975,45,50,BC2026_Train_0008_S09_20250831_000000_50,0
BC2026_Train_0009_S09_20250828_000000.ogg,00:00:00,00:00:05,516975,0,5,BC2026_Train_0009_S09_20250828_000000_5,0
BC2026_Train_0009_S09_20250828_000000.ogg,00:00:25,00:00:30,516975,25,30,BC2026_Train_0009_S09_20250828_000000_30,0
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:00,00:00:05,22967;22973;47144;517063;555146;compau;litnig1;nacnig1,0,5,BC2026_Train_0017_S22_20211026_233000_5,0
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:05,00:00:10,22967;22973;47144;517063;555146;compau;litnig1;nacnig1,5,10,BC2026_Train_0017_S22_20211026_233000_10,0
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:10,00:00:15,22967;22973;47144;litnig1;nacnig1,10,15,BC2026_Train_0017_S22_20211026_233000_15,0
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:15,00:00:20,22967;22973;47144;compau;litnig1;nacnig1,15,20,BC2026_Train_0017_S22_20211026_233000_20,0
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:20,00:00:25,22967;22973;47144;74113;compau;litnig1,20,25,BC2026_Train_0017_S22_20211026_233000_25,0
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:25,00:00:30,22967;22973;compau;litnig1;nacnig1,25,30,BC2026_Train_0017_S22_20211026_233000_30,0
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:30,00:00:35,22967;22973;compau;litnig1;nacnig1,30,35,BC2026_Train_0017_S22_20211026_233000_35,0
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:35,00:00:40,22967;22973;compau;litnig1;nacnig1,35,40,BC2026_Train_0017_S22_20211026_233000_40,0
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:40,00:00:45,22967;22973;555146;compau;litnig1;nacnig1,40,45,BC2026_Train_0017_S22_20211026_233000_45,0
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:45,00:00:50,22967;22973;555146;litnig1;nacnig1;strher2,45,50,BC2026_Train_0017_S22_20211026_233000_50,0
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:50,00:00:55,22967;22973;compau;litnig1;nacnig1;strher2,50,55,BC2026_Train_0017_S22_20211026_233000_55,0
BC2026_Train_0017_S22_20211026_233000.ogg,00:00:55,00:01:00,22967;22973;517063;74113;litnig1;nacnig1,55,60,BC2026_Train_0017_S22_20211026_233000_60,0
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:00,00:00:05,24321;555146;65380;66971,0,5,BC2026_Train_0045_S22_20220125_211500_5,0
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:05,00:00:10,24321;555146;65380;66971,5,10,BC2026_Train_0045_S22_20220125_211500_10,0
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:10,00:00:15,24321;555146;65380;66971,10,15,BC2026_Train_0045_S22_20220125_211500_15,0
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:15,00:00:20,24321;555146;65380;66971,15,20,BC2026_Train_0045_S22_20220125_211500_20,0
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:20,00:00:25,24321;555146;65380;66971,20,25,BC2026_Train_0045_S22_20220125_211500_25,0
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:25,00:00:30,24321;555146;65380;66971,25,30,BC2026_Train_0045_S22_20220125_211500_30,0
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:30,00:00:35,24321;555146;65380;66971,30,35,BC2026_Train_0045_S22_20220125_211500_35,0
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:35,00:00:40,24321;555146;65380;66971,35,40,BC2026_Train_0045_S22_20220125_211500_40,0
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:40,00:00:45,24321;555146;65380;66971,40,45,BC2026_Train_0045_S22_20220125_211500_45,0
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:45,00:00:50,24321;555146;65380;66971,45,50,BC2026_Train_0045_S22_20220125_211500_50,0
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:50,00:00:55,24321;555146;65380;66971,50,55,BC2026_Train_0045_S22_20220125_211500_55,0
BC2026_Train_0045_S22_20220125_211500.ogg,00:00:55,00:01:00,24321;555146;65380;66971,55,60,BC2026_Train_0045_S22_20220125_211500_60,0
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:00,00:00:05,1491113;517063,0,5,BC2026_Train_0013_S13_20220217_233000_5,1
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:05,00:00:10,1491113;517063,5,10,BC2026_Train_0013_S13_20220217_233000_10,1
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:10,00:00:15,1491113;517063,10,15,BC2026_Train_0013_S13_20220217_233000_15,1
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:15,00:00:20,1491113,15,20,BC2026_Train_0013_S13_20220217_233000_20,1
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:20,00:00:25,1491113,20,25,BC2026_Train_0013_S13_20220217_233000_25,1
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:25,00:00:30,1491113;517063,25,30,BC2026_Train_0013_S13_20220217_233000_30,1
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:30,00:00:35,1491113;517063,30,35,BC2026_Train_0013_S13_20220217_233000_35,1
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:35,00:00:40,1491113;517063,35,40,BC2026_Train_0013_S13_20220217_233000_40,1
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:40,00:00:45,1491113,40,45,BC2026_Train_0013_S13_20220217_233000_45,1
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:45,00:00:50,1491113,45,50,BC2026_Train_0013_S13_20220217_233000_50,1
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:50,00:00:55,1491113,50,55,BC2026_Train_0013_S13_20220217_233000_55,1
BC2026_Train_0013_S13_20220217_233000.ogg,00:00:55,00:01:00,1491113,55,60,BC2026_Train_0013_S13_20220217_233000_60,1
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:00,00:00:05,23158;24321;25092;65380;66971,0,5,BC2026_Train_0031_S22_20211214_204500_5,2
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:05,00:00:10,23158;24321;25092;65380;66971,5,10,BC2026_Train_0031_S22_20211214_204500_10,2
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:10,00:00:15,23158;24321;25092;65380;66971,10,15,BC2026_Train_0031_S22_20211214_204500_15,2
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:15,00:00:20,23158;24321;25092;65380;66971,15,20,BC2026_Train_0031_S22_20211214_204500_20,2
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:20,00:00:25,23158;24321;25092;65380;66971,20,25,BC2026_Train_0031_S22_20211214_204500_25,2
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:25,00:00:30,23158;24321;25092;65380;66971,25,30,BC2026_Train_0031_S22_20211214_204500_30,2
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:30,00:00:35,23158;24321;25092;65380;66971,30,35,BC2026_Train_0031_S22_20211214_204500_35,2
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:35,00:00:40,23158;24321;25092;65380;66971,35,40,BC2026_Train_0031_S22_20211214_204500_40,2
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:40,00:00:45,23158;24321;25092;65380;66971,40,45,BC2026_Train_0031_S22_20211214_204500_45,2
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:45,00:00:50,23158;24321;25092;65380;66971,45,50,BC2026_Train_0031_S22_20211214_204500_50,2
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:50,00:00:55,23158;24321;25092;65380;66971,50,55,BC2026_Train_0031_S22_20211214_204500_55,2
BC2026_Train_0031_S22_20211214_204500.ogg,00:00:55,00:01:00,23158;24321;25092;65380;66971,55,60,BC2026_Train_0031_S22_20211214_204500_60,2
BC2026_Train_0051_S22_20220208_231500.ogg,00:00:00,00:00:05,22967;22973;23158;517063;555146;65380;undtin1,0,5,BC2026_Train_0051_S22_20220208_231500_5,0
BC2026_Train_0051_S22_20220208_231500.ogg,00:00:05,00:00:10,22967;22973;24279;517063;555146;65380;66971,5,10,BC2026_Train_0051_S22_20220208_231500_10,0
BC2026_Train_0051_S22_20220208_231500.ogg,00:00:10,00:00:15,22967;22973;24279;517063;555146;65380;66971,10,15,BC2026_Train_0051_S22_20220208_231500_15,0
BC2026_Train_0051_S22_20220208_231500.ogg,00:00:15,00:00:20,22967;22973;24279;517063;555146;65380;66971,15,20,BC2026_Train_0051_S22_20220208_231500_20,0
BC2026_Train_0051_S22_20220208_231500.ogg,00:00:20,00:00:25,22967;22973;23158;24279;517063;555146;65380;66971,20,25,BC2026_Train_0051_S22_20220208_231500_25,0
BC2026_Train_0051_S22_20220208_231500.ogg,00:00:25,00:00:30,22967;22973;23158;24279;517063;555146;65380;66971,25,30,BC2026_Train_0051_S22_20220208_231500_30,0
BC2026_Train_0051_S22_20220208_231500.ogg,00:00:30,00:00:35,22967;22973;24279;517063;555146;65380;66971,30,35,BC2026_Train_0051_S22_20220208_231500_35,0
BC2026_Train_0051_S22_20220208_231500.ogg,00:00:35,00:00:40,22967;22973;23158;517063;555146;65380;66971,35,40,BC2026_Train_0051_S22_20220208_231500_40,0
BC2026_Train_0051_S22_20220208_231500.ogg,00:00:40,00:00:45,22967;22973;517063;555146;65380;66971;trsowl,40,45,BC2026_Train_0051_S22_20220208_231500_45,0
BC2026_Train_0051_S22_20220208_231500.ogg,00:00:45,00:00:50,22967;22973;23158;517063;555146;65380;66971,45,50,BC2026_Train_0051_S22_20220208_231500_50,0
BC2026_Train_0051_S22_20220208_231500.ogg,00:00:50,00:00:55,22967;22973;517063;555146;65380;66971;trsowl,50,55,BC2026_Train_0051_S22_20220208_231500_55,0
BC2026_Train_0051_S22_20220208_231500.ogg,00:00:55,00:01:00,22967;22973;23158;517063;555146;65380;66971,55,60,BC2026_Train_0051_S22_20220208_231500_60,0
BC2026_Train_0026_S22_20211128_004500.ogg,00:00:15,00:00:20,compau,15,20,BC2026_Train_0026_S22_20211128_004500_20,2
BC2026_Train_0026_S22_20211128_004500.ogg,00:00:20,00:00:25,517063,20,25,BC2026_Train_0026_S22_20211128_004500_25,2
BC2026_Train_0026_S22_20211128_004500.ogg,00:00:25,00:00:30,517063,25,30,BC2026_Train_0026_S22_20211128_004500_30,2
BC2026_Train_0026_S22_20211128_004500.ogg,00:00:30,00:00:35,555146,30,35,BC2026_Train_0026_S22_20211128_004500_35,2
BC2026_Train_0026_S22_20211128_004500.ogg,00:00:35,00:00:40,22973;555146,35,40,BC2026_Train_0026_S22_20211128_004500_40,2
BC2026_Train_0026_S22_20211128_004500.ogg,00:00:40,00:00:45,555146,40,45,BC2026_Train_0026_S22_20211128_004500_45,2
BC2026_Train_0026_S22_20211128_004500.ogg,00:00:45,00:00:50,517063;555146,45,50,BC2026_Train_0026_S22_20211128_004500_50,2
BC2026_Train_0026_S22_20211128_004500.ogg,00:00:50,00:00:55,555146,50,55,BC2026_Train_0026_S22_20211128_004500_55,2
BC2026_Train_0026_S22_20211128_004500.ogg,00:00:55,00:01:00,517063;555146,55,60,BC2026_Train_0026_S22_20211128_004500_60,2
BC2026_Train_0062_S19_20241213_193000.ogg,00:00:00,00:00:05,22967;47158son01;47158son03;47158son11;47158son12;47158son24;517063,0,5,BC2026_Train_0062_S19_20241213_193000_5,1
BC2026_Train_0062_S19_20241213_193000.ogg,00:00:05,00:00:10,22967;47158son01;47158son03;47158son11;47158son12;47158son24;517063,5,10,BC2026_Train_0062_S19_20241213_193000_10,1
BC2026_Train_0062_S19_20241213_193000.ogg,00:00:10,00:00:15,22967;47158son01;47158son03;47158son11;47158son12;47158son24,10,15,BC2026_Train_0062_S19_20241213_193000_15,1
BC2026_Train_0062_S19_20241213_193000.ogg,00:00:15,00:00:20,22967;22973;47158son01;47158son11;47158son24;517063,15,20,BC2026_Train_0062_S19_20241213_193000_20,1
BC2026_Train_0062_S19_20241213_193000.ogg,00:00:20,00:00:25,22967;22973;47158son01;47158son11;47158son24;517063,20,25,BC2026_Train_0062_S19_20241213_193000_25,1
BC2026_Train_0062_S19_20241213_193000.ogg,00:00:25,00:00:30,22967;22973;47158son01;47158son03;47158son11;47158son24,25,30,BC2026_Train_0062_S19_20241213_193000_30,1
BC2026_Train_0062_S19_20241213_193000.ogg,00:00:30,00:00:35,22967;22973;47158son01;47158son03;47158son09;47158son11;47158son12;47158son24;517063,30,35,BC2026_Train_0062_S19_20241213_193000_35,1
BC2026_Train_0062_S19_20241213_193000.ogg,00:00:35,00:00:40,22967;22973;47158son01;47158son03;47158son09;47158son11;47158son24;517063,35,40,BC2026_Train_0062_S19_20241213_193000_40,1
BC2026_Train_0062_S19_20241213_193000.ogg,00:00:40,00:00:45,22967;22973;47158son01;47158son03;47158son09;47158son11;47158son24;517063,40,45,BC2026_Train_0062_S19_20241213_193000_45,1
BC2026_Train_0062_S19_20241213_193000.ogg,00:00:45,00:00:50,22967;47158son01;47158son03;47158son09;47158son11;47158son12;47158son24,45,50,BC2026_Train_0062_S19_20241213_193000_50,1
BC2026_Train_0062_S19_20241213_193000.ogg,00:00:50,00:00:55,22967;22973;47158son01;47158son03;47158son09;47158son11;47158son24,50,55,BC2026_Train_0062_S19_20241213_193000_55,1
BC2026_Train_0062_S19_20241213_193000.ogg,00:00:55,00:01:00,22967;22973;47158son04;47158son09;47158son11;47158son24,55,60,BC2026_Train_0062_S19_20241213_193000_60,1
BC2026_Train_0020_S22_20211104_231500.ogg,00:00:00,00:00:05,22973;65380;trsowl;undtin1,0,5,BC2026_Train_0020_S22_20211104_231500_5,0
BC2026_Train_0020_S22_20211104_231500.ogg,00:00:05,00:00:10,22973;517063;65380;undtin1,5,10,BC2026_Train_0020_S22_20211104_231500_10,0
BC2026_Train_0020_S22_20211104_231500.ogg,00:00:10,00:00:15,517063;65380;trsowl;undtin1,10,15,BC2026_Train_0020_S22_20211104_231500_15,0
BC2026_Train_0020_S22_20211104_231500.ogg,00:00:15,00:00:20,517063;65380,15,20,BC2026_Train_0020_S22_20211104_231500_20,0
BC2026_Train_0020_S22_20211104_231500.ogg,00:00:20,00:00:25,517063;65380;trsowl,20,25,BC2026_Train_0020_S22_20211104_231500_25,0
BC2026_Train_0020_S22_20211104_231500.ogg,00:00:25,00:00:30,22973;517063;trsowl;undtin1,25,30,BC2026_Train_0020_S22_20211104_231500_30,0
BC2026_Train_0020_S22_20211104_231500.ogg,00:00:30,00:00:35,22973;517063,30,35,BC2026_Train_0020_S22_20211104_231500_35,0
BC2026_Train_0020_S22_20211104_231500.ogg,00:00:35,00:00:40,65380;trsowl,35,40,BC2026_Train_0020_S22_20211104_231500_40,0
BC2026_Train_0020_S22_20211104_231500.ogg,00:00:40,00:00:45,22973;65380;compau,40,45,BC2026_Train_0020_S22_20211104_231500_45,0
BC2026_Train_0020_S22_20211104_231500.ogg,00:00:45,00:00:50,22973;65380;compau;undtin1,45,50,BC2026_Train_0020_S22_20211104_231500_50,0
BC2026_Train_0020_S22_20211104_231500.ogg,00:00:50,00:00:55,22973;517063;65380;compau;trsowl,50,55,BC2026_Train_0020_S22_20211104_231500_55,0
BC2026_Train_0020_S22_20211104_231500.ogg,00:00:55,00:01:00,22973;517063;65380;compau,55,60,BC2026_Train_0020_S22_20211104_231500_60,0
BC2026_Train_0012_S03_20220211_233000.ogg,00:00:00,00:00:05,517063,0,5,BC2026_Train_0012_S03_20220211_233000_5,2
BC2026_Train_0012_S03_20220211_233000.ogg,00:00:05,00:00:10,1491113,5,10,BC2026_Train_0012_S03_20220211_233000_10,2
BC2026_Train_0012_S03_20220211_233000.ogg,00:00:10,00:00:15,1491113;517063,10,15,BC2026_Train_0012_S03_20220211_233000_15,2
BC2026_Train_0012_S03_20220211_233000.ogg,00:00:15,00:00:20,517063,15,20,BC2026_Train_0012_S03_20220211_233000_20,2
BC2026_Train_0012_S03_20220211_233000.ogg,00:00:20,00:00:25,517063,20,25,BC2026_Train_0012_S03_20220211_233000_25,2
BC2026_Train_0012_S03_20220211_233000.ogg,00:00:25,00:00:30,517063,25,30,BC2026_Train_0012_S03_20220211_233000_30,2
BC2026_Train_0012_S03_20220211_233000.ogg,00:00:30,00:00:35,517063,30,35,BC2026_Train_0012_S03_20220211_233000_35,2
BC2026_Train_0012_S03_20220211_233000.ogg,00:00:35,00:00:40,517063,35,40,BC2026_Train_0012_S03_20220211_233000_40,2
BC2026_Train_0012_S03_20220211_233000.ogg,00:00:40,00:00:45,517063,40,45,BC2026_Train_0012_S03_20220211_233000_45,2
BC2026_Train_0012_S03_20220211_233000.ogg,00:00:45,00:00:50,517063,45,50,BC2026_Train_0012_S03_20220211_233000_50,2
BC2026_Train_0012_S03_20220211_233000.ogg,00:00:50,00:00:55,517063,50,55,BC2026_Train_0012_S03_20220211_233000_55,2
BC2026_Train_0012_S03_20220211_233000.ogg,00:00:55,00:01:00,517063,55,60,BC2026_Train_0012_S03_20220211_233000_60,2
BC2026_Train_0064_S23_20241124_032002.ogg,00:00:00,00:00:05,47158son04;47158son10;47158son25,0,5,BC2026_Train_0064_S23_20241124_032002_5,2
BC2026_Train_0064_S23_20241124_032002.ogg,00:00:05,00:00:10,47158son04;47158son10;47158son25;bafcur1,5,10,BC2026_Train_0064_S23_20241124_032002_10,2
BC2026_Train_0064_S23_20241124_032002.ogg,00:00:10,00:00:15,47158son04;47158son10;47158son25;bafcur1,10,15,BC2026_Train_0064_S23_20241124_032002_15,2
BC2026_Train_0064_S23_20241124_032002.ogg,00:00:15,00:00:20,47158son04;47158son10;47158son25;bafcur1,15,20,BC2026_Train_0064_S23_20241124_032002_20,2
BC2026_Train_0064_S23_20241124_032002.ogg,00:00:20,00:00:25,47158son04;47158son10;47158son25;bafcur1,20,25,BC2026_Train_0064_S23_20241124_032002_25,2
BC2026_Train_0064_S23_20241124_032002.ogg,00:00:25,00:00:30,47158son04;47158son10;47158son25;bafcur1,25,30,BC2026_Train_0064_S23_20241124_032002_30,2
BC2026_Train_0064_S23_20241124_032002.ogg,00:00:30,00:00:35,116570;47158son04;47158son06;47158son10;47158son25;bafcur1,30,35,BC2026_Train_0064_S23_20241124_032002_35,2
BC2026_Train_0064_S23_20241124_032002.ogg,00:00:35,00:00:40,47158son04;47158son06;47158son10;47158son25;bafcur1,35,40,BC2026_Train_0064_S23_20241124_032002_40,2
BC2026_Train_0064_S23_20241124_032002.ogg,00:00:40,00:00:45,47158son04;47158son06;47158son10;47158son25,40,45,BC2026_Train_0064_S23_20241124_032002_45,2
BC2026_Train_0064_S23_20241124_032002.ogg,00:00:45,00:00:50,47158son04;47158son06;47158son10;47158son25;bafcur1,45,50,BC2026_Train_0064_S23_20241124_032002_50,2
BC2026_Train_0064_S23_20241124_032002.ogg,00:00:50,00:00:55,47158son04;47158son06;47158son10;47158son25;bafcur1,50,55,BC2026_Train_0064_S23_20241124_032002_55,2
BC2026_Train_0064_S23_20241124_032002.ogg,00:00:55,00:01:00,47158son04;47158son06;47158son10;47158son25;wfwduc1,55,60,BC2026_Train_0064_S23_20241124_032002_60,2
BC2026_Train_0016_S18_20220204_221500.ogg,00:00:00,00:00:05,24279,0,5,BC2026_Train_0016_S18_20220204_221500_5,1
BC2026_Train_0016_S18_20220204_221500.ogg,00:00:05,00:00:10,22967;24279;517063,5,10,BC2026_Train_0016_S18_20220204_221500_10,1
BC2026_Train_0016_S18_20220204_221500.ogg,00:00:10,00:00:15,22967;517063,10,15,BC2026_Train_0016_S18_20220204_221500_15,1
BC2026_Train_0016_S18_20220204_221500.ogg,00:00:15,00:00:20,22967;517063,15,20,BC2026_Train_0016_S18_20220204_221500_20,1
BC2026_Train_0016_S18_20220204_221500.ogg,00:00:20,00:00:25,22967,20,25,BC2026_Train_0016_S18_20220204_221500_25,1
BC2026_Train_0016_S18_20220204_221500.ogg,00:00:25,00:00:30,22967,25,30,BC2026_Train_0016_S18_20220204_221500_30,1
BC2026_Train_0016_S18_20220204_221500.ogg,00:00:30,00:00:35,22967,30,35,BC2026_Train_0016_S18_20220204_221500_35,1
BC2026_Train_0016_S18_20220204_221500.ogg,00:00:35,00:00:40,22967,35,40,BC2026_Train_0016_S18_20220204_221500_40,1
BC2026_Train_0016_S18_20220204_221500.ogg,00:00:40,00:00:45,22967,40,45,BC2026_Train_0016_S18_20220204_221500_45,1
BC2026_Train_0016_S18_20220204_221500.ogg,00:00:45,00:00:50,22967,45,50,BC2026_Train_0016_S18_20220204_221500_50,1
BC2026_Train_0016_S18_20220204_221500.ogg,00:00:50,00:00:55,22967,50,55,BC2026_Train_0016_S18_20220204_221500_55,1
BC2026_Train_0016_S18_20220204_221500.ogg,00:00:55,00:01:00,22967,55,60,BC2026_Train_0016_S18_20220204_221500_60,1
BC2026_Train_0002_S08_20250607_030007.ogg,00:00:00,00:00:05,47158son01;47158son13;47158son22;47158son23;47158son25,0,5,BC2026_Train_0002_S08_20250607_030007_5,2
BC2026_Train_0002_S08_20250607_030007.ogg,00:00:05,00:00:10,47158son01;47158son13;47158son21;47158son22;47158son23;47158son25,5,10,BC2026_Train_0002_S08_20250607_030007_10,2
BC2026_Train_0002_S08_20250607_030007.ogg,00:00:10,00:00:15,47158son01;47158son13;47158son21;47158son22;47158son23;47158son25,10,15,BC2026_Train_0002_S08_20250607_030007_15,2
BC2026_Train_0002_S08_20250607_030007.ogg,00:00:15,00:00:20,47158son01;47158son13;47158son21;47158son22;47158son23;47158son25,15,20,BC2026_Train_0002_S08_20250607_030007_20,2
BC2026_Train_0002_S08_20250607_030007.ogg,00:00:20,00:00:25,47158son01;47158son13;47158son21;47158son22;47158son23;47158son25,20,25,BC2026_Train_0002_S08_20250607_030007_25,2
BC2026_Train_0002_S08_20250607_030007.ogg,00:00:25,00:00:30,47158son01;47158son13;47158son21;47158son22;47158son23;47158son25,25,30,BC2026_Train_0002_S08_20250607_030007_30,2
BC2026_Train_0002_S08_20250607_030007.ogg,00:00:30,00:00:35,47158son01;47158son13;47158son21;47158son22;47158son23;47158son25,30,35,BC2026_Train_0002_S08_20250607_030007_35,2
BC2026_Train_0002_S08_20250607_030007.ogg,00:00:35,00:00:40,47158son01;47158son13;47158son21;47158son22;47158son23;47158son25,35,40,BC2026_Train_0002_S08_20250607_030007_40,2
BC2026_Train_0002_S08_20250607_030007.ogg,00:00:40,00:00:45,116570;47158son01;47158son13;47158son21;47158son22;47158son23;47158son25,40,45,BC2026_Train_0002_S08_20250607_030007_45,2
BC2026_Train_0002_S08_20250607_030007.ogg,00:00:45,00:00:50,47158son01;47158son13;47158son21;47158son22;47158son23;47158son25,45,50,BC2026_Train_0002_S08_20250607_030007_50,2
BC2026_Train_0002_S08_20250607_030007.ogg,00:00:50,00:00:55,47158son01;47158son13;47158son21;47158son22;47158son23;47158son25,50,55,BC2026_Train_0002_S08_20250607_030007_55,2
BC2026_Train_0002_S08_20250607_030007.ogg,00:00:55,00:01:00,47158son01;47158son13;47158son21;47158son22;47158son23;47158son25,55,60,BC2026_Train_0002_S08_20250607_030007_60,2
BC2026_Train_0032_S22_20211215_221500.ogg,00:00:00,00:00:05,23158;24279;24321;555146;65380,0,5,BC2026_Train_0032_S22_20211215_221500_5,1
BC2026_Train_0032_S22_20211215_221500.ogg,00:00:05,00:00:10,23158;24279;24321;555146;65380,5,10,BC2026_Train_0032_S22_20211215_221500_10,1
BC2026_Train_0032_S22_20211215_221500.ogg,00:00:10,00:00:15,23158;24279;24321;555146;65380,10,15,BC2026_Train_0032_S22_20211215_221500_15,1
BC2026_Train_0032_S22_20211215_221500.ogg,00:00:15,00:00:20,23158;24279;24321;555146;65380,15,20,BC2026_Train_0032_S22_20211215_221500_20,1
BC2026_Train_0032_S22_20211215_221500.ogg,00:00:20,00:00:25,23158;24279;24321;555146;65380,20,25,BC2026_Train_0032_S22_20211215_221500_25,1
BC2026_Train_0032_S22_20211215_221500.ogg,00:00:25,00:00:30,23158;24279;24321;25092;555146;65380,25,30,BC2026_Train_0032_S22_20211215_221500_30,1
BC2026_Train_0032_S22_20211215_221500.ogg,00:00:30,00:00:35,23158;24279;24321;555146;65380,30,35,BC2026_Train_0032_S22_20211215_221500_35,1
BC2026_Train_0032_S22_20211215_221500.ogg,00:00:35,00:00:40,23158;24279;24321;555146;65380,35,40,BC2026_Train_0032_S22_20211215_221500_40,1
BC2026_Train_0032_S22_20211215_221500.ogg,00:00:40,00:00:45,23158;24279;24321;555146;65380,40,45,BC2026_Train_0032_S22_20211215_221500_45,1
BC2026_Train_0032_S22_20211215_221500.ogg,00:00:45,00:00:50,23158;24279;24321;555146;65380,45,50,BC2026_Train_0032_S22_20211215_221500_50,1
