filename,start,end,primary_label,source_type,audio_path,fold
BC2026_Train_0025_S22_20211127_024500.ogg,12,17,22967;22973;517063;65380;redjun;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_12_17.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,14,19,22967;22973;517063;65380;redjun;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_14_19.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,18,23,22967;22973;517063;65380;redjun;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_18_23.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,17,22,22967;22973;517063;65380;redjun;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_17_22.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,22,27,22967;517063;65380;redjun;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_22_27.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,23,28,22967;517063;65380;redjun;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_23_28.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,19,24,22967;22973;517063;65380;redjun;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_19_24.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,21,26,22967;517063;65380;redjun;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_21_26.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,27,32,22967;22973;517063;65380,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_27_32.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,31,36,22967;22973;517063;65380;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_31_36.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,36,41,22967;22973;517063;65380;redjun;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_36_41.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,38,43,22967;22973;517063;65380;redjun;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_38_43.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,32,37,22967;22973;517063;65380;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_32_37.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,33,38,22967;22973;517063;65380;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_33_38.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,43,48,22967;22973;517063;65380;redjun,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_43_48.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,39,44,22967;22973;517063;65380;redjun;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_39_44.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,42,47,22967;22973;517063;65380;redjun,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_42_47.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,37,42,22967;22973;517063;65380;redjun;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_37_42.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,48,53,22967;22973;517063;65380;redjun;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_48_53.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,52,57,22967;22973;517063;65380;redjun;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_52_57.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,47,52,22967;22973;517063;65380;redjun;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_47_52.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,49,54,22967;22973;517063;65380;redjun;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_49_54.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,53,58,22967;22973;517063;65380;redjun;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_53_58.ogg,0
BC2026_Train_0025_S22_20211127_024500.ogg,54,59,22967;22973;517063;65380;redjun;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0025_S22_20211127_024500_54_59.ogg,0
BC2026_Train_0026_S22_20211128_004500.ogg,17,22,517063;compau,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0026_S22_20211128_004500_17_22.ogg,2
BC2026_Train_0026_S22_20211128_004500.ogg,14,19,compau,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0026_S22_20211128_004500_14_19.ogg,2
BC2026_Train_0026_S22_20211128_004500.ogg,18,23,517063;compau,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0026_S22_20211128_004500_18_23.ogg,2
BC2026_Train_0026_S22_20211128_004500.ogg,12,17,compau,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0026_S22_20211128_004500_12_17.ogg,2
BC2026_Train_0027_S22_20211129_014500.ogg,3,8,1491113;22967;22973;24279;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_3_8.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,1,6,1491113;22967;22973;24279;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_1_6.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,2,7,1491113;22967;22973;24279;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_2_7.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,4,9,1491113;22967;22973;24279;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_4_9.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,6,11,1491113;22967;22973;24279;517063;65380;67252;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_6_11.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,8,13,1491113;22967;22973;24279;517063;65380;67252;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_8_13.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,7,12,1491113;22967;22973;24279;517063;65380;67252;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_7_12.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,9,14,1491113;22967;22973;24279;517063;65380;67252;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_9_14.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,11,16,1491113;22967;22973;24279;517063;65380;67252;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_11_16.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,12,17,1491113;22967;22973;24279;517063;65380;67252;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_12_17.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,13,18,1491113;22967;22973;24279;517063;65380;67252;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_13_18.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,14,19,1491113;22967;22973;24279;517063;65380;67252;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_14_19.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,17,22,1491113;22967;22973;24279;517063;65380;67252;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_17_22.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,16,21,1491113;22967;22973;24279;517063;65380;67252;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_16_21.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,18,23,1491113;22967;22973;24279;517063;65380;67252;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_18_23.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,22,27,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_22_27.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,19,24,1491113;22967;22973;24279;517063;65380;67252;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_19_24.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,21,26,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_21_26.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,23,28,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_23_28.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,26,31,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_26_31.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,28,33,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_28_33.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,24,29,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_24_29.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,27,32,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_27_32.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,33,38,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_33_38.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,29,34,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_29_34.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,37,42,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_37_42.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,32,37,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_32_37.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,38,43,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_38_43.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,34,39,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_34_39.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,41,46,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_41_46.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,42,47,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_42_47.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,43,48,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_43_48.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,39,44,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_39_44.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,47,52,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_47_52.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,44,49,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_44_49.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,48,53,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_48_53.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,46,51,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_46_51.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,53,58,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_53_58.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,52,57,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_52_57.ogg,0
BC2026_Train_0027_S22_20211129_014500.ogg,54,59,1491113;22967;22973;517063;65380;trsowl,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0027_S22_20211129_014500_54_59.ogg,0
BC2026_Train_0028_S22_20211129_190000.ogg,3,8,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_3_8.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,2,7,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_2_7.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,6,11,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_6_11.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,7,12,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_7_12.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,12,17,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_12_17.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,8,13,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_8_13.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,16,21,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_16_21.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,18,23,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_18_23.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,22,27,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_22_27.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,21,26,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_21_26.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,24,29,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_24_29.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,23,28,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_23_28.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,27,32,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_27_32.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,31,36,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_31_36.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,37,42,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_37_42.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,32,37,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_32_37.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,39,44,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_39_44.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,38,43,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_38_43.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,44,49,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_44_49.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,48,53,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_48_53.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,49,54,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_49_54.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,52,57,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_52_57.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,53,58,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_53_58.ogg,2
BC2026_Train_0028_S22_20211129_190000.ogg,54,59,1491113;22967;22973;23158,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0028_S22_20211129_190000_54_59.ogg,2
BC2026_Train_0029_S22_20211211_023000.ogg,3,8,517063;litnig1;trsowl;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_3_8.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,1,6,517063;litnig1;trsowl;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_1_6.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,2,7,517063;litnig1;trsowl;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_2_7.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,6,11,517063;litnig1;trsowl;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_6_11.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,4,9,517063;litnig1;trsowl;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_4_9.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,7,12,517063;litnig1;trsowl;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_7_12.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,8,13,517063;litnig1;trsowl;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_8_13.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,12,17,517063;litnig1;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_12_17.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,9,14,517063;litnig1;trsowl;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_9_14.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,11,16,517063;litnig1;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_11_16.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,13,18,517063;litnig1;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_13_18.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,14,19,517063;litnig1;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_14_19.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,17,22,517063;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_17_22.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,18,23,517063;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_18_23.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,16,21,517063;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_16_21.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,31,36,517063;trsowl;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_31_36.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,32,37,517063;trsowl;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_32_37.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,27,32,517063;trsowl;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_27_32.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,28,33,517063;trsowl;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_28_33.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,42,47,517063;litnig1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_42_47.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,41,46,517063;litnig1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_41_46.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,38,43,517063;litnig1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_38_43.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,37,42,517063;litnig1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_37_42.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,44,49,517063;litnig1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_44_49.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,43,48,517063;litnig1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_43_48.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,47,52,517063;litnig1;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_47_52.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,48,53,517063;litnig1;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_48_53.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,51,56,517063;litnig1;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_51_56.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,52,57,517063;litnig1;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_52_57.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,53,58,517063;litnig1;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_53_58.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,49,54,517063;litnig1;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_49_54.ogg,0
BC2026_Train_0029_S22_20211211_023000.ogg,54,59,517063;litnig1;undtin1,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0029_S22_20211211_023000_54_59.ogg,0
BC2026_Train_0030_S22_20211212_224500.ogg,3,8,22967;22973;517063,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0030_S22_20211212_224500_3_8.ogg,0
BC2026_Train_0030_S22_20211212_224500.ogg,4,9,22967;22973;517063,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0030_S22_20211212_224500_4_9.ogg,0
BC2026_Train_0030_S22_20211212_224500.ogg,9,14,22967;22973;517063,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0030_S22_20211212_224500_9_14.ogg,0
BC2026_Train_0030_S22_20211212_224500.ogg,17,22,22967;22973;24321;517063,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0030_S22_20211212_224500_17_22.ogg,0
BC2026_Train_0030_S22_20211212_224500.ogg,22,27,22967;22973;24321;517063,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0030_S22_20211212_224500_22_27.ogg,0
BC2026_Train_0030_S22_20211212_224500.ogg,23,28,22967;22973;24321;517063,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0030_S22_20211212_224500_23_28.ogg,0
BC2026_Train_0030_S22_20211212_224500.ogg,28,33,22967;22973;24321;517063,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0030_S22_20211212_224500_28_33.ogg,0
BC2026_Train_0030_S22_20211212_224500.ogg,37,42,22967;22973;24321;517063,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0030_S22_20211212_224500_37_42.ogg,0
BC2026_Train_0030_S22_20211212_224500.ogg,43,48,22967;22973;24321;517063,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0030_S22_20211212_224500_43_48.ogg,0
BC2026_Train_0030_S22_20211212_224500.ogg,46,51,22967;22973;24321;517063,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0030_S22_20211212_224500_46_51.ogg,0
BC2026_Train_0030_S22_20211212_224500.ogg,48,53,22967;22973;24321;517063,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0030_S22_20211212_224500_48_53.ogg,0
BC2026_Train_0030_S22_20211212_224500.ogg,54,59,22967;22973;517063,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0030_S22_20211212_224500_54_59.ogg,0
BC2026_Train_0031_S22_20211214_204500.ogg,2,7,23158;24321;25092;65380;66971,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0031_S22_20211214_204500_2_7.ogg,2
BC2026_Train_0031_S22_20211214_204500.ogg,3,8,23158;24321;25092;65380;66971,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0031_S22_20211214_204500_3_8.ogg,2
BC2026_Train_0031_S22_20211214_204500.ogg,1,6,23158;24321;25092;65380;66971,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0031_S22_20211214_204500_1_6.ogg,2
BC2026_Train_0031_S22_20211214_204500.ogg,4,9,23158;24321;25092;65380;66971,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0031_S22_20211214_204500_4_9.ogg,2
BC2026_Train_0031_S22_20211214_204500.ogg,6,11,23158;24321;25092;65380;66971,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0031_S22_20211214_204500_6_11.ogg,2
BC2026_Train_0031_S22_20211214_204500.ogg,7,12,23158;24321;25092;65380;66971,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0031_S22_20211214_204500_7_12.ogg,2
BC2026_Train_0031_S22_20211214_204500.ogg,8,13,23158;24321;25092;65380;66971,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0031_S22_20211214_204500_8_13.ogg,2
BC2026_Train_0031_S22_20211214_204500.ogg,9,14,23158;24321;25092;65380;66971,upsampled,data/train_soundscapes_upsampled/BC2026_Train_0031_S22_20211214_204500_9_14.ogg,2
